county_fips,res_statefips,county_name,age_cat,fileyear,total_mortality
4015.0,AZ,Mohave,30 - 49 years,2020,1
4015.0,AZ,Mohave,70 years or above,2005,11
4015.0,AZ,Mohave,70 years or above,2006,2
4015.0,AZ,Mohave,70 years or above,2007,3
4015.0,AZ,Mohave,70 years or above,2008,4
4015.0,AZ,Mohave,70 years or above,2009,10
4015.0,AZ,Mohave,70 years or above,2010,9
4015.0,AZ,Mohave,70 years or above,2011,2
4015.0,AZ,Mohave,70 years or above,2012,7
4015.0,AZ,Mohave,70 years or above,2013,4
4015.0,AZ,Mohave,70 years or above,2014,10
4015.0,AZ,Mohave,70 years or above,2015,1
4015.0,AZ,Mohave,70 years or above,2016,8
4015.0,AZ,Mohave,70 years or above,2017,5
4015.0,AZ,Mohave,70 years or above,2018,6
4015.0,AZ,Mohave,70 years or above,2019,3
4015.0,AZ,Mohave,70 years or above,2020,5
4015.0,AZ,Mohave,70 years or above,2021,6
4015.0,AZ,Mohave,70 years or above,2022,7
4017.0,AZ,Navajo,10 - 29 years,2007,1
4017.0,AZ,Navajo,10 - 29 years,2011,1
4017.0,AZ,Navajo,30 - 49 years,2014,1
4017.0,AZ,Navajo,30 - 49 years,2015,2
4017.0,AZ,Navajo,30 - 49 years,2022,1
4017.0,AZ,Navajo,70 years or above,2005,2
4017.0,AZ,Navajo,70 years or above,2006,1
4017.0,AZ,Navajo,70 years or above,2007,2
4017.0,AZ,Navajo,70 years or above,2008,1
4017.0,AZ,Navajo,70 years or above,2011,3
4017.0,AZ,Navajo,70 years or above,2012,1
4017.0,AZ,Navajo,70 years or above,2013,3
4017.0,AZ,Navajo,70 years or above,2014,1
4017.0,AZ,Navajo,70 years or above,2015,3
4017.0,AZ,Navajo,70 years or above,2016,1
4017.0,AZ,Navajo,70 years or above,2017,4
4017.0,AZ,Navajo,70 years or above,2018,2
4017.0,AZ,Navajo,70 years or above,2019,4
4017.0,AZ,Navajo,70 years or above,2020,3
4017.0,AZ,Navajo,70 years or above,2021,4
4017.0,AZ,Navajo,70 years or above,2022,3
4019.0,AZ,Pima, 9 years or below,2015,1
4019.0,AZ,Pima,10 - 29 years,2005,2
4019.0,AZ,Pima,10 - 29 years,2009,1
4019.0,AZ,Pima,10 - 29 years,2011,2
4019.0,AZ,Pima,10 - 29 years,2019,2
4019.0,AZ,Pima,10 - 29 years,2020,2
4019.0,AZ,Pima,10 - 29 years,2022,1
4019.0,AZ,Pima,30 - 49 years,2005,2
4019.0,AZ,Pima,30 - 49 years,2006,2
4019.0,AZ,Pima,30 - 49 years,2007,4
4019.0,AZ,Pima,30 - 49 years,2009,6
4019.0,AZ,Pima,30 - 49 years,2010,2
4019.0,AZ,Pima,30 - 49 years,2011,5
4019.0,AZ,Pima,30 - 49 years,2012,4
4019.0,AZ,Pima,30 - 49 years,2013,2
4019.0,AZ,Pima,30 - 49 years,2014,2
4019.0,AZ,Pima,30 - 49 years,2015,6
4019.0,AZ,Pima,30 - 49 years,2016,3
4019.0,AZ,Pima,30 - 49 years,2017,3
4019.0,AZ,Pima,30 - 49 years,2018,6
4019.0,AZ,Pima,30 - 49 years,2019,4
4019.0,AZ,Pima,30 - 49 years,2020,5
4019.0,AZ,Pima,30 - 49 years,2021,8
4019.0,AZ,Pima,30 - 49 years,2022,3
4019.0,AZ,Pima,70 years or above,2005,18
4019.0,AZ,Pima,70 years or above,2006,22
4019.0,AZ,Pima,70 years or above,2007,17
4019.0,AZ,Pima,70 years or above,2008,21
4019.0,AZ,Pima,70 years or above,2009,12
4019.0,AZ,Pima,70 years or above,2010,14
4019.0,AZ,Pima,70 years or above,2011,19
4019.0,AZ,Pima,70 years or above,2012,21
4019.0,AZ,Pima,70 years or above,2013,23
4019.0,AZ,Pima,70 years or above,2014,21
4019.0,AZ,Pima,70 years or above,2015,20
4019.0,AZ,Pima,70 years or above,2016,19
4019.0,AZ,Pima,70 years or above,2017,31
4019.0,AZ,Pima,70 years or above,2018,18
4019.0,AZ,Pima,70 years or above,2019,35
4019.0,AZ,Pima,70 years or above,2020,32
4019.0,AZ,Pima,70 years or above,2021,29
4019.0,AZ,Pima,70 years or above,2022,39
4021.0,AZ,Pinal,10 - 29 years,2016,1
4021.0,AZ,Pinal,10 - 29 years,2018,1
4021.0,AZ,Pinal,10 - 29 years,2020,2
4021.0,AZ,Pinal,30 - 49 years,2005,1
4021.0,AZ,Pinal,30 - 49 years,2006,1
4021.0,AZ,Pinal,30 - 49 years,2008,1
4021.0,AZ,Pinal,30 - 49 years,2010,3
4021.0,AZ,Pinal,30 - 49 years,2013,3
4021.0,AZ,Pinal,30 - 49 years,2016,4
4021.0,AZ,Pinal,30 - 49 years,2018,1
4021.0,AZ,Pinal,30 - 49 years,2019,1
4021.0,AZ,Pinal,30 - 49 years,2020,1
4021.0,AZ,Pinal,30 - 49 years,2021,2
4021.0,AZ,Pinal,30 - 49 years,2022,2
4021.0,AZ,Pinal,70 years or above,2005,3
4021.0,AZ,Pinal,70 years or above,2006,4
4021.0,AZ,Pinal,70 years or above,2007,3
4021.0,AZ,Pinal,70 years or above,2008,3
4021.0,AZ,Pinal,70 years or above,2009,4
4021.0,AZ,Pinal,70 years or above,2010,7
4021.0,AZ,Pinal,70 years or above,2011,6
4021.0,AZ,Pinal,70 years or above,2012,1
4021.0,AZ,Pinal,70 years or above,2013,2
4021.0,AZ,Pinal,70 years or above,2014,2
4021.0,AZ,Pinal,70 years or above,2015,5
4021.0,AZ,Pinal,70 years or above,2016,4
4021.0,AZ,Pinal,70 years or above,2017,11
4021.0,AZ,Pinal,70 years or above,2018,9
4021.0,AZ,Pinal,70 years or above,2019,9
4021.0,AZ,Pinal,70 years or above,2020,11
4021.0,AZ,Pinal,70 years or above,2021,8
4021.0,AZ,Pinal,70 years or above,2022,9
4023.0,AZ,Santa Cruz,30 - 49 years,2012,1
4023.0,AZ,Santa Cruz,30 - 49 years,2014,1
4023.0,AZ,Santa Cruz,30 - 49 years,2017,1
4023.0,AZ,Santa Cruz,70 years or above,2007,1
4023.0,AZ,Santa Cruz,70 years or above,2011,1
4023.0,AZ,Santa Cruz,70 years or above,2012,1
4023.0,AZ,Santa Cruz,70 years or above,2013,2
4023.0,AZ,Santa Cruz,70 years or above,2015,1
4023.0,AZ,Santa Cruz,70 years or above,2016,1
4025.0,AZ,Yavapai,10 - 29 years,2018,1
4025.0,AZ,Yavapai,30 - 49 years,2006,1
4025.0,AZ,Yavapai,30 - 49 years,2007,1
4025.0,AZ,Yavapai,30 - 49 years,2014,1
4025.0,AZ,Yavapai,30 - 49 years,2018,1
4025.0,AZ,Yavapai,30 - 49 years,2022,1
4025.0,AZ,Yavapai,70 years or above,2005,3
4025.0,AZ,Yavapai,70 years or above,2006,6
4025.0,AZ,Yavapai,70 years or above,2007,1
4025.0,AZ,Yavapai,70 years or above,2009,4
4025.0,AZ,Yavapai,70 years or above,2010,5
4025.0,AZ,Yavapai,70 years or above,2011,7
4025.0,AZ,Yavapai,70 years or above,2012,5
4025.0,AZ,Yavapai,70 years or above,2013,3
4025.0,AZ,Yavapai,70 years or above,2014,4
4025.0,AZ,Yavapai,70 years or above,2015,9
4025.0,AZ,Yavapai,70 years or above,2016,5
4025.0,AZ,Yavapai,70 years or above,2017,7
4025.0,AZ,Yavapai,70 years or above,2018,10
4025.0,AZ,Yavapai,70 years or above,2019,12
4025.0,AZ,Yavapai,70 years or above,2020,12
4025.0,AZ,Yavapai,70 years or above,2021,10
4025.0,AZ,Yavapai,70 years or above,2022,15
4027.0,AZ,Yuma,10 - 29 years,2010,1
4027.0,AZ,Yuma,30 - 49 years,2014,2
4027.0,AZ,Yuma,30 - 49 years,2016,1
4027.0,AZ,Yuma,70 years or above,2005,4
4027.0,AZ,Yuma,70 years or above,2006,5
4027.0,AZ,Yuma,70 years or above,2007,6
4027.0,AZ,Yuma,70 years or above,2008,1
4027.0,AZ,Yuma,70 years or above,2009,3
4027.0,AZ,Yuma,70 years or above,2010,2
4027.0,AZ,Yuma,70 years or above,2011,2
4027.0,AZ,Yuma,70 years or above,2012,3
4027.0,AZ,Yuma,70 years or above,2013,2
4027.0,AZ,Yuma,70 years or above,2015,1
4027.0,AZ,Yuma,70 years or above,2016,1
4027.0,AZ,Yuma,70 years or above,2017,3
4027.0,AZ,Yuma,70 years or above,2018,1
4027.0,AZ,Yuma,70 years or above,2019,3
4027.0,AZ,Yuma,70 years or above,2020,3
4027.0,AZ,Yuma,70 years or above,2021,4
4027.0,AZ,Yuma,70 years or above,2022,5
6001.0,CA,Alameda,10 - 29 years,2007,1
6001.0,CA,Alameda,10 - 29 years,2010,1
6001.0,CA,Alameda,10 - 29 years,2011,1
6001.0,CA,Alameda,10 - 29 years,2013,1
6001.0,CA,Alameda,10 - 29 years,2014,1
6001.0,CA,Alameda,10 - 29 years,2015,1
6001.0,CA,Alameda,10 - 29 years,2020,1
6001.0,CA,Alameda,10 - 29 years,2021,1
6001.0,CA,Alameda,30 - 49 years,2005,3
6001.0,CA,Alameda,30 - 49 years,2006,2
6001.0,CA,Alameda,30 - 49 years,2007,2
6001.0,CA,Alameda,30 - 49 years,2008,2
6001.0,CA,Alameda,30 - 49 years,2009,2
6001.0,CA,Alameda,30 - 49 years,2010,3
6001.0,CA,Alameda,30 - 49 years,2011,4
6001.0,CA,Alameda,30 - 49 years,2012,4
6001.0,CA,Alameda,30 - 49 years,2013,1
6001.0,CA,Alameda,30 - 49 years,2015,3
6001.0,CA,Alameda,30 - 49 years,2016,1
6001.0,CA,Alameda,30 - 49 years,2017,4
6001.0,CA,Alameda,30 - 49 years,2018,5
6001.0,CA,Alameda,30 - 49 years,2019,2
6001.0,CA,Alameda,30 - 49 years,2020,5
6001.0,CA,Alameda,30 - 49 years,2021,1
6001.0,CA,Alameda,30 - 49 years,2022,3
6001.0,CA,Alameda,70 years or above,2005,12
6001.0,CA,Alameda,70 years or above,2006,10
6001.0,CA,Alameda,70 years or above,2007,17
6001.0,CA,Alameda,70 years or above,2008,11
6001.0,CA,Alameda,70 years or above,2009,16
6001.0,CA,Alameda,70 years or above,2010,18
6001.0,CA,Alameda,70 years or above,2011,17
6001.0,CA,Alameda,70 years or above,2012,15
6001.0,CA,Alameda,70 years or above,2013,16
6001.0,CA,Alameda,70 years or above,2014,17
6001.0,CA,Alameda,70 years or above,2015,22
6001.0,CA,Alameda,70 years or above,2016,14
6001.0,CA,Alameda,70 years or above,2017,17
6001.0,CA,Alameda,70 years or above,2018,17
6001.0,CA,Alameda,70 years or above,2019,17
6001.0,CA,Alameda,70 years or above,2020,22
6001.0,CA,Alameda,70 years or above,2021,22
6001.0,CA,Alameda,70 years or above,2022,21
6003.0,CA,Alpine,70 years or above,2022,1
6005.0,CA,Amador,30 - 49 years,2022,1
6005.0,CA,Amador,70 years or above,2007,3
6005.0,CA,Amador,70 years or above,2008,3
6005.0,CA,Amador,70 years or above,2010,1
6005.0,CA,Amador,70 years or above,2011,1
6005.0,CA,Amador,70 years or above,2012,1
6005.0,CA,Amador,70 years or above,2013,1
6005.0,CA,Amador,70 years or above,2014,1
6005.0,CA,Amador,70 years or above,2015,1
6005.0,CA,Amador,70 years or above,2016,1
6005.0,CA,Amador,70 years or above,2017,1
6005.0,CA,Amador,70 years or above,2019,1
6005.0,CA,Amador,70 years or above,2020,1
6005.0,CA,Amador,70 years or above,2021,2
6005.0,CA,Amador,70 years or above,2022,6
6007.0,CA,Butte,30 - 49 years,2005,3
6007.0,CA,Butte,30 - 49 years,2009,1
6007.0,CA,Butte,30 - 49 years,2014,1
6007.0,CA,Butte,30 - 49 years,2015,1
6007.0,CA,Butte,30 - 49 years,2016,2
6007.0,CA,Butte,30 - 49 years,2017,1
6007.0,CA,Butte,30 - 49 years,2019,1
6007.0,CA,Butte,30 - 49 years,2020,2
6007.0,CA,Butte,30 - 49 years,2021,2
6007.0,CA,Butte,30 - 49 years,2022,1
6007.0,CA,Butte,70 years or above,2005,5
6007.0,CA,Butte,70 years or above,2006,5
6007.0,CA,Butte,70 years or above,2007,3
6007.0,CA,Butte,70 years or above,2008,3
6007.0,CA,Butte,70 years or above,2009,5
6007.0,CA,Butte,70 years or above,2010,4
6007.0,CA,Butte,70 years or above,2011,6
6007.0,CA,Butte,70 years or above,2012,3
6007.0,CA,Butte,70 years or above,2013,7
6007.0,CA,Butte,70 years or above,2014,4
6007.0,CA,Butte,70 years or above,2015,2
6007.0,CA,Butte,70 years or above,2016,3
6007.0,CA,Butte,70 years or above,2017,4
6007.0,CA,Butte,70 years or above,2018,5
6007.0,CA,Butte,70 years or above,2019,9
6007.0,CA,Butte,70 years or above,2020,6
6007.0,CA,Butte,70 years or above,2021,5
6007.0,CA,Butte,70 years or above,2022,6
6009.0,CA,Calaveras,30 - 49 years,2006,1
6009.0,CA,Calaveras,30 - 49 years,2010,1
6009.0,CA,Calaveras,30 - 49 years,2014,1
6009.0,CA,Calaveras,70 years or above,2005,2
6009.0,CA,Calaveras,70 years or above,2006,2
6009.0,CA,Calaveras,70 years or above,2008,2
6009.0,CA,Calaveras,70 years or above,2009,1
6009.0,CA,Calaveras,70 years or above,2010,2
6009.0,CA,Calaveras,70 years or above,2013,3
6009.0,CA,Calaveras,70 years or above,2014,1
6009.0,CA,Calaveras,70 years or above,2015,1
6009.0,CA,Calaveras,70 years or above,2016,1
6009.0,CA,Calaveras,70 years or above,2019,1
6009.0,CA,Calaveras,70 years or above,2020,1
6009.0,CA,Calaveras,70 years or above,2021,1
6009.0,CA,Calaveras,70 years or above,2022,1
6011.0,CA,Colusa,70 years or above,2011,1
6011.0,CA,Colusa,70 years or above,2012,1
6011.0,CA,Colusa,70 years or above,2017,1
6013.0,CA,Contra Costa,10 - 29 years,2008,1
6013.0,CA,Contra Costa,10 - 29 years,2011,1
6013.0,CA,Contra Costa,10 - 29 years,2013,1
6013.0,CA,Contra Costa,10 - 29 years,2015,2
6013.0,CA,Contra Costa,30 - 49 years,2005,3
6013.0,CA,Contra Costa,30 - 49 years,2006,3
6013.0,CA,Contra Costa,30 - 49 years,2007,2
6013.0,CA,Contra Costa,30 - 49 years,2008,2
6013.0,CA,Contra Costa,30 - 49 years,2009,3
6013.0,CA,Contra Costa,30 - 49 years,2010,3
6013.0,CA,Contra Costa,30 - 49 years,2011,6
6013.0,CA,Contra Costa,30 - 49 years,2012,3
6013.0,CA,Contra Costa,30 - 49 years,2013,3
6013.0,CA,Contra Costa,30 - 49 years,2014,5
6013.0,CA,Contra Costa,30 - 49 years,2015,3
6013.0,CA,Contra Costa,30 - 49 years,2016,3
6013.0,CA,Contra Costa,30 - 49 years,2018,3
6013.0,CA,Contra Costa,30 - 49 years,2019,1
6013.0,CA,Contra Costa,30 - 49 years,2021,2
6013.0,CA,Contra Costa,30 - 49 years,2022,3
6013.0,CA,Contra Costa,70 years or above,2005,13
6013.0,CA,Contra Costa,70 years or above,2006,14
6013.0,CA,Contra Costa,70 years or above,2007,16
6013.0,CA,Contra Costa,70 years or above,2008,15
6013.0,CA,Contra Costa,70 years or above,2009,17
6013.0,CA,Contra Costa,70 years or above,2010,9
6013.0,CA,Contra Costa,70 years or above,2011,15
6013.0,CA,Contra Costa,70 years or above,2012,18
6013.0,CA,Contra Costa,70 years or above,2013,17
6013.0,CA,Contra Costa,70 years or above,2014,14
6013.0,CA,Contra Costa,70 years or above,2015,8
6013.0,CA,Contra Costa,70 years or above,2016,12
6013.0,CA,Contra Costa,70 years or above,2017,9
6013.0,CA,Contra Costa,70 years or above,2018,12
6013.0,CA,Contra Costa,70 years or above,2019,16
6013.0,CA,Contra Costa,70 years or above,2020,4
6013.0,CA,Contra Costa,70 years or above,2021,15
6013.0,CA,Contra Costa,70 years or above,2022,16
6015.0,CA,Del Norte,30 - 49 years,2009,1
6015.0,CA,Del Norte,30 - 49 years,2013,1
6015.0,CA,Del Norte,30 - 49 years,2014,1
6015.0,CA,Del Norte,30 - 49 years,2015,1
6015.0,CA,Del Norte,70 years or above,2006,1
6015.0,CA,Del Norte,70 years or above,2011,1
6015.0,CA,Del Norte,70 years or above,2012,1
6015.0,CA,Del Norte,70 years or above,2013,3
6015.0,CA,Del Norte,70 years or above,2014,6
6015.0,CA,Del Norte,70 years or above,2015,3
6015.0,CA,Del Norte,70 years or above,2017,1
6015.0,CA,Del Norte,70 years or above,2018,1
6015.0,CA,Del Norte,70 years or above,2020,1
6017.0,CA,El Dorado,10 - 29 years,2013,1
6017.0,CA,El Dorado,10 - 29 years,2015,1
6017.0,CA,El Dorado,10 - 29 years,2016,1
6017.0,CA,El Dorado,30 - 49 years,2005,1
6017.0,CA,El Dorado,30 - 49 years,2006,2
6017.0,CA,El Dorado,30 - 49 years,2008,2
6017.0,CA,El Dorado,30 - 49 years,2011,2
6017.0,CA,El Dorado,30 - 49 years,2012,1
6017.0,CA,El Dorado,30 - 49 years,2014,2
6017.0,CA,El Dorado,30 - 49 years,2015,1
6017.0,CA,El Dorado,30 - 49 years,2016,3
6017.0,CA,El Dorado,30 - 49 years,2017,1
6017.0,CA,El Dorado,30 - 49 years,2018,1
6017.0,CA,El Dorado,30 - 49 years,2019,2
6017.0,CA,El Dorado,30 - 49 years,2021,1
6017.0,CA,El Dorado,30 - 49 years,2022,2
6017.0,CA,El Dorado,70 years or above,2005,2
6017.0,CA,El Dorado,70 years or above,2006,2
6017.0,CA,El Dorado,70 years or above,2007,4
6017.0,CA,El Dorado,70 years or above,2008,6
6017.0,CA,El Dorado,70 years or above,2009,1
6017.0,CA,El Dorado,70 years or above,2010,4
6017.0,CA,El Dorado,70 years or above,2011,9
6017.0,CA,El Dorado,70 years or above,2012,11
6017.0,CA,El Dorado,70 years or above,2013,6
6017.0,CA,El Dorado,70 years or above,2014,6
6017.0,CA,El Dorado,70 years or above,2015,10
6017.0,CA,El Dorado,70 years or above,2016,15
6017.0,CA,El Dorado,70 years or above,2017,7
6017.0,CA,El Dorado,70 years or above,2018,5
6017.0,CA,El Dorado,70 years or above,2019,7
6017.0,CA,El Dorado,70 years or above,2020,11
6017.0,CA,El Dorado,70 years or above,2021,13
6017.0,CA,El Dorado,70 years or above,2022,9
6019.0,CA,Fresno,10 - 29 years,2005,1
6019.0,CA,Fresno,10 - 29 years,2012,1
6019.0,CA,Fresno,10 - 29 years,2013,1
6019.0,CA,Fresno,10 - 29 years,2019,1
6019.0,CA,Fresno,30 - 49 years,2007,1
6019.0,CA,Fresno,30 - 49 years,2009,2
6019.0,CA,Fresno,30 - 49 years,2010,1
6019.0,CA,Fresno,30 - 49 years,2011,1
6019.0,CA,Fresno,30 - 49 years,2013,1
6019.0,CA,Fresno,30 - 49 years,2014,3
6019.0,CA,Fresno,30 - 49 years,2015,1
6019.0,CA,Fresno,30 - 49 years,2016,2
6019.0,CA,Fresno,30 - 49 years,2018,4
6019.0,CA,Fresno,30 - 49 years,2019,2
6019.0,CA,Fresno,30 - 49 years,2020,2
6019.0,CA,Fresno,30 - 49 years,2021,2
6019.0,CA,Fresno,30 - 49 years,2022,6
6019.0,CA,Fresno,70 years or above,2005,17
6019.0,CA,Fresno,70 years or above,2006,18
6019.0,CA,Fresno,70 years or above,2007,12
6019.0,CA,Fresno,70 years or above,2008,20
6019.0,CA,Fresno,70 years or above,2009,5
6019.0,CA,Fresno,70 years or above,2010,11
6019.0,CA,Fresno,70 years or above,2011,7
6019.0,CA,Fresno,70 years or above,2012,13
6019.0,CA,Fresno,70 years or above,2013,12
6019.0,CA,Fresno,70 years or above,2014,12
6019.0,CA,Fresno,70 years or above,2015,16
6019.0,CA,Fresno,70 years or above,2016,16
6019.0,CA,Fresno,70 years or above,2017,13
6019.0,CA,Fresno,70 years or above,2018,12
6019.0,CA,Fresno,70 years or above,2019,17
6019.0,CA,Fresno,70 years or above,2020,10
6019.0,CA,Fresno,70 years or above,2021,15
6019.0,CA,Fresno,70 years or above,2022,22
6021.0,CA,Glenn,70 years or above,2005,1
6021.0,CA,Glenn,70 years or above,2006,1
6021.0,CA,Glenn,70 years or above,2008,1
6021.0,CA,Glenn,70 years or above,2012,1
6021.0,CA,Glenn,70 years or above,2014,2
6021.0,CA,Glenn,70 years or above,2017,1
6021.0,CA,Glenn,70 years or above,2019,1
6021.0,CA,Glenn,70 years or above,2021,1
6021.0,CA,Glenn,70 years or above,2022,3
6023.0,CA,Humboldt,10 - 29 years,2005,1
6023.0,CA,Humboldt,30 - 49 years,2008,1
6023.0,CA,Humboldt,30 - 49 years,2013,2
6023.0,CA,Humboldt,30 - 49 years,2015,2
6023.0,CA,Humboldt,30 - 49 years,2018,1
6023.0,CA,Humboldt,30 - 49 years,2019,1
6023.0,CA,Humboldt,30 - 49 years,2020,2
6023.0,CA,Humboldt,30 - 49 years,2022,1
6023.0,CA,Humboldt,70 years or above,2005,1
6023.0,CA,Humboldt,70 years or above,2006,3
6023.0,CA,Humboldt,70 years or above,2007,2
6023.0,CA,Humboldt,70 years or above,2008,1
6023.0,CA,Humboldt,70 years or above,2009,1
6023.0,CA,Humboldt,70 years or above,2010,1
6023.0,CA,Humboldt,70 years or above,2011,3
6023.0,CA,Humboldt,70 years or above,2012,2
6023.0,CA,Humboldt,70 years or above,2013,4
6023.0,CA,Humboldt,70 years or above,2014,5
6023.0,CA,Humboldt,70 years or above,2015,5
6023.0,CA,Humboldt,70 years or above,2016,5
6023.0,CA,Humboldt,70 years or above,2017,2
6023.0,CA,Humboldt,70 years or above,2018,4
6023.0,CA,Humboldt,70 years or above,2019,4
6023.0,CA,Humboldt,70 years or above,2020,1
6023.0,CA,Humboldt,70 years or above,2021,3
6023.0,CA,Humboldt,70 years or above,2022,2
6025.0,CA,Imperial,30 - 49 years,2018,1
6025.0,CA,Imperial,30 - 49 years,2021,1
6025.0,CA,Imperial,30 - 49 years,2022,2
6025.0,CA,Imperial,70 years or above,2005,2
6025.0,CA,Imperial,70 years or above,2006,2
6025.0,CA,Imperial,70 years or above,2008,2
6025.0,CA,Imperial,70 years or above,2009,1
6025.0,CA,Imperial,70 years or above,2011,2
6025.0,CA,Imperial,70 years or above,2012,4
6025.0,CA,Imperial,70 years or above,2014,3
6025.0,CA,Imperial,70 years or above,2015,3
6025.0,CA,Imperial,70 years or above,2017,4
6025.0,CA,Imperial,70 years or above,2018,1
6025.0,CA,Imperial,70 years or above,2020,3
6025.0,CA,Imperial,70 years or above,2021,1
6025.0,CA,Imperial,70 years or above,2022,3
6027.0,CA,Inyo,10 - 29 years,2012,1
6027.0,CA,Inyo,30 - 49 years,2019,1
6027.0,CA,Inyo,70 years or above,2006,1
6027.0,CA,Inyo,70 years or above,2007,1
6027.0,CA,Inyo,70 years or above,2008,1
6027.0,CA,Inyo,70 years or above,2010,1
6027.0,CA,Inyo,70 years or above,2011,1
6027.0,CA,Inyo,70 years or above,2013,1
6027.0,CA,Inyo,70 years or above,2018,1
6027.0,CA,Inyo,70 years or above,2019,2
6027.0,CA,Inyo,70 years or above,2020,1
6027.0,CA,Inyo,70 years or above,2021,1
6027.0,CA,Inyo,70 years or above,2022,2
6029.0,CA,Kern,10 - 29 years,2016,2
6029.0,CA,Kern,10 - 29 years,2018,1
6029.0,CA,Kern,10 - 29 years,2020,2
6029.0,CA,Kern,10 - 29 years,2022,1
6029.0,CA,Kern,30 - 49 years,2005,1
6029.0,CA,Kern,30 - 49 years,2006,3
6029.0,CA,Kern,30 - 49 years,2007,1
6029.0,CA,Kern,30 - 49 years,2008,2
6029.0,CA,Kern,30 - 49 years,2009,2
6029.0,CA,Kern,30 - 49 years,2011,2
6029.0,CA,Kern,30 - 49 years,2012,4
6029.0,CA,Kern,30 - 49 years,2013,4
6029.0,CA,Kern,30 - 49 years,2014,2
6029.0,CA,Kern,30 - 49 years,2015,2
6029.0,CA,Kern,30 - 49 years,2016,3
6029.0,CA,Kern,30 - 49 years,2017,5
6029.0,CA,Kern,30 - 49 years,2018,2
6029.0,CA,Kern,30 - 49 years,2019,3
6029.0,CA,Kern,30 - 49 years,2020,2
6029.0,CA,Kern,30 - 49 years,2021,3
6029.0,CA,Kern,30 - 49 years,2022,2
6029.0,CA,Kern,70 years or above,2005,12
6029.0,CA,Kern,70 years or above,2006,3
6029.0,CA,Kern,70 years or above,2007,2
6029.0,CA,Kern,70 years or above,2008,5
6029.0,CA,Kern,70 years or above,2009,5
6029.0,CA,Kern,70 years or above,2010,2
6029.0,CA,Kern,70 years or above,2011,11
6029.0,CA,Kern,70 years or above,2012,15
6029.0,CA,Kern,70 years or above,2013,17
6029.0,CA,Kern,70 years or above,2014,11
6029.0,CA,Kern,70 years or above,2015,7
6029.0,CA,Kern,70 years or above,2016,9
6029.0,CA,Kern,70 years or above,2017,4
6029.0,CA,Kern,70 years or above,2018,13
6029.0,CA,Kern,70 years or above,2019,13
6029.0,CA,Kern,70 years or above,2020,6
6029.0,CA,Kern,70 years or above,2021,10
6029.0,CA,Kern,70 years or above,2022,12
6031.0,CA,Kings,10 - 29 years,2005,1
6031.0,CA,Kings,10 - 29 years,2007,1
6031.0,CA,Kings,10 - 29 years,2009,1
6031.0,CA,Kings,10 - 29 years,2010,1
6031.0,CA,Kings,10 - 29 years,2017,1
6031.0,CA,Kings,10 - 29 years,2018,3
6031.0,CA,Kings,30 - 49 years,2005,1
6031.0,CA,Kings,30 - 49 years,2006,2
6031.0,CA,Kings,30 - 49 years,2007,3
6031.0,CA,Kings,30 - 49 years,2008,2
6031.0,CA,Kings,30 - 49 years,2010,1
6031.0,CA,Kings,30 - 49 years,2012,2
6031.0,CA,Kings,30 - 49 years,2013,2
6031.0,CA,Kings,30 - 49 years,2014,1
6031.0,CA,Kings,30 - 49 years,2015,3
6031.0,CA,Kings,30 - 49 years,2017,4
6031.0,CA,Kings,30 - 49 years,2018,3
6031.0,CA,Kings,30 - 49 years,2019,2
6031.0,CA,Kings,30 - 49 years,2020,4
6031.0,CA,Kings,30 - 49 years,2021,2
6031.0,CA,Kings,70 years or above,2005,2
6031.0,CA,Kings,70 years or above,2006,1
6031.0,CA,Kings,70 years or above,2007,4
6031.0,CA,Kings,70 years or above,2008,3
6031.0,CA,Kings,70 years or above,2009,2
6031.0,CA,Kings,70 years or above,2010,1
6031.0,CA,Kings,70 years or above,2011,1
6031.0,CA,Kings,70 years or above,2013,3
